"vehicle_category_id","child_sequence","grandchild_sequence","boarding_area_id"
"N2","1","","2000326"
"N2","2","","2000326"
"N2","1","","2145662"
"N2","2","","2145662"
"N2","1","","2145663"
"N2","2","","2145663"
"N2","1","","2150411"
"N2","2","","2150411"
"N2","1","","2150412"
"N2","2","","2150412"
"N2","1","","229271"
"N2","2","","229271"
"N2","1","","229272"
"N2","2","","229272"
"N2","1","","229273"
"N2","2","","229273"
"N2","1","","229351"
"N2","2","","229351"
"N2","1","","229352"
"N2","2","","229352"
"N2","1","","229354"
"N2","2","","229354"
"N2","1","","2303151"
"N2","2","","2303151"
"N2","1","","2303152"
"N2","2","","2303152"
"N2","1","","2304291"
"N2","2","","2304291"
"N2","1","","2304292"
"N2","2","","2304292"
"N2","1","","2304301"
"N2","2","","2304301"
"N2","1","","2304302"
"N2","2","","2304302"
"N2","1","","2304311"
"N2","2","","2304311"
"N2","1","","2304312"
"N2","2","","2304312"
"N2","1","","2320301"
"N2","2","","2320301"
"N2","1","","2320302"
"N2","2","","2320302"
"N2","1","","2320311"
"N2","2","","2320311"
"N2","1","","2320312"
"N2","2","","2320312"
"N2","1","","2320313"
"N2","2","","2320313"
"N2","1","","2320314"
"N2","2","","2320314"
"N2","1","","2320315"
"N2","2","","2320315"
"N2","1","","2320321"
"N2","2","","2320321"
"N2","1","","2320331"
"N2","2","","2320331"
"N2","1","","2321161"
"N2","2","","2321161"
"N2","1","","2321162"
"N2","2","","2321162"
"N2","1","","2322221"
"N2","2","","2322221"
"N2","1","","2322222"
"N2","2","","2322222"
"N2","1","","2322231"
"N2","2","","2322231"
"N2","1","","2322232"
"N2","2","","2322232"
"N2","1","","2322241"
"N2","2","","2322241"
"N2","1","","2322242"
"N2","2","","2322242"
"N2","1","","2322251"
"N2","2","","2322251"
"N2","1","","2322252"
"N2","2","","2322252"
"N2","1","","2323311"
"N2","2","","2323311"
"N2","1","","2323312"
"N2","2","","2323312"
"N2","1","","2323321"
"N2","2","","2323321"
"N2","1","","2323322"
"N2","2","","2323322"
"N2","1","","2323331"
"N2","2","","2323331"
"N2","1","","2323332"
"N2","2","","2323332"
"N2","1","","2330181"
"N2","2","","2330181"
"N2","1","","233321"
"N2","2","","233321"
"N2","1","","233461"
"N2","2","","233461"
"N2","1","","233462"
"N2","2","","233462"
"N2","1","","233591"
"N2","2","","233591"
"N2","1","","233592"
"N2","2","","233592"
"N2","1","","233621"
"N2","2","","233621"
"N2","1","","233731"
"N2","2","","233731"
"N2","1","","2420101"
"N2","2","","2420101"
"N2","1","","242061"
"N2","2","","242061"
"N2","1","","242062"
"N2","2","","242062"
"N2","1","","242071"
"N2","2","","242071"
"N2","1","","242081"
"N2","2","","242081"
"N2","1","","242091"
"N2","2","","242091"
"N2","1","","242141"
"N2","2","","242141"
"N2","1","","2533211"
"N2","2","","2533211"
"N2","1","","2533212"
"N2","2","","2533212"
"N2","1","","253481"
"N2","2","","253481"
"N2","1","","253591"
"N2","2","","253591"
"N2","1","","2541191"
"N2","2","","2541191"
"N2","1","","2560691"
"N2","2","","2560691"
"N2","1","","2560692"
"N2","2","","2560692"
"N2","1","","2560693"
"N2","2","","2560693"
"N2","1","","2560694"
"N2","2","","2560694"
"N2","1","","2560712"
"N2","2","","2560712"
"N2","1","","2560713"
"N2","2","","2560713"
"N2","1","","256321"
"N2","2","","256321"
"N2","1","","256322"
"N2","2","","256322"
"N2","1","","256851"
"N2","2","","256851"
"N2","1","","256852"
"N2","2","","256852"
"N2","1","","2569141"
"N2","2","","2569141"
"N2","1","","2569142"
"N2","2","","2569142"
"N2","1","","2571161"
"N2","2","","2571161"
"N2","1","","2571162"
"N2","2","","2571162"
"N2","1","","257361"
"N2","2","","257361"
"N2","1","","257362"
"N2","2","","257362"
"N2","1","","257461"
"N2","2","","257461"
"N2","1","","257462"
"N2","2","","257462"
"N2","1","","2575131"
"N2","2","","2575131"
"N2","1","","2575132"
"N2","2","","2575132"
"N2","1","","2575141"
"N2","2","","2575141"
"N2","1","","2575142"
"N2","2","","2575142"
"N2","1","","2576341"
"N2","2","","2576341"
"N2","1","","2576342"
"N2","2","","2576342"
"N2","1","","2576351"
"N2","2","","2576351"
"N2","1","","2576352"
"N2","2","","2576352"
"N2","1","","2577201"
"N2","2","","2577201"
"N2","1","","2577202"
"N2","2","","2577202"
"N2","1","","257861"
"N2","2","","257861"
"N2","1","","257862"
"N2","2","","257862"
"N2","1","","2579101"
"N2","2","","2579101"
"N2","1","","2579102"
"N2","2","","2579102"
"N2","1","","2579111"
"N2","2","","2579111"
"N2","1","","2579112"
"N2","2","","2579112"
"N2","1","","257971"
"N2","2","","257971"
"N2","1","","257972"
"N2","2","","257972"
"N2","1","","257981"
"N2","2","","257981"
"N2","1","","257982"
"N2","2","","257982"
"N2","1","","257991"
"N2","2","","257991"
"N2","1","","257992"
"N2","2","","257992"
"N2","1","","258051"
"N2","2","","258051"
"N2","1","","258052"
"N2","2","","258052"
"N2","1","","258053"
"N2","2","","258053"
"N2","1","","2750511"
"N2","2","","2750511"
"N2","1","","2750512"
"N2","2","","2750512"
"N2","1","","2750513"
"N2","2","","2750513"
"N2","1","","2777191"
"N2","2","","2777191"
"N2","1","","2777192"
"N2","2","","2777192"
"N2","1","","2780201"
"N2","2","","2780201"
"N2","1","","2780202"
"N2","2","","2780202"
"N2","1","","278651"
"N2","2","","278651"
"N2","1","","278652"
"N2","2","","278652"
"N2","1","","27874"
"N2","2","","27874"
"N2","1","","2790141"
"N2","2","","2790141"
"N2","1","","2790142"
"N2","2","","2790142"
"N2","1","","2790154"
"N2","2","","2790154"
"N2","1","","2795201"
"N2","2","","2795201"
"N2","1","","2795202"
"N2","2","","2795202"
"N4","1","","2000321"
"N4","2","","2000321"
"N4","3","","2000321"
"N4","4","","2000321"
"N4","1","","2000322"
"N4","2","","2000322"
"N4","3","","2000322"
"N4","4","","2000322"
"N4","1","","2000323"
"N4","2","","2000323"
"N4","3","","2000323"
"N4","4","","2000323"
"N4","1","","2000324"
"N4","2","","2000324"
"N4","3","","2000324"
"N4","4","","2000324"
"N4","1","","2000326"
"N4","2","","2000326"
"N4","3","","2000326"
"N4","4","","2000326"
"N4","1","","2145662"
"N4","2","","2145662"
"N4","3","","2145662"
"N4","4","","2145662"
"N4","1","","2145663"
"N4","2","","2145663"
"N4","3","","2145663"
"N4","4","","2145663"
"N4","1","","2150411"
"N4","2","","2150411"
"N4","3","","2150411"
"N4","4","","2150411"
"N4","1","","2150412"
"N4","2","","2150412"
"N4","3","","2150412"
"N4","4","","2150412"
"N4","1","","229271"
"N4","2","","229271"
"N4","3","","229271"
"N4","4","","229271"
"N4","1","","229272"
"N4","2","","229272"
"N4","3","","229272"
"N4","4","","229272"
"N4","1","","229273"
"N4","2","","229273"
"N4","3","","229273"
"N4","4","","229273"
"N4","1","","229351"
"N4","2","","229351"
"N4","3","","229351"
"N4","4","","229351"
"N4","1","","229352"
"N4","2","","229352"
"N4","3","","229352"
"N4","4","","229352"
"N4","1","","229354"
"N4","2","","229354"
"N4","3","","229354"
"N4","4","","229354"
"N4","1","","2303151"
"N4","2","","2303151"
"N4","3","","2303151"
"N4","4","","2303151"
"N4","1","","2303152"
"N4","2","","2303152"
"N4","3","","2303152"
"N4","4","","2303152"
"N4","2","","2304291"
"N4","3","","2304291"
"N4","2","","2304292"
"N4","3","","2304292"
"N4","1","","2304301"
"N4","2","","2304301"
"N4","3","","2304301"
"N4","4","","2304301"
"N4","1","","2304302"
"N4","2","","2304302"
"N4","3","","2304302"
"N4","4","","2304302"
"N4","1","","2304311"
"N4","2","","2304311"
"N4","3","","2304311"
"N4","4","","2304311"
"N4","1","","2304312"
"N4","2","","2304312"
"N4","3","","2304312"
"N4","4","","2304312"
"N4","1","","2320301"
"N4","2","","2320301"
"N4","1","","2320302"
"N4","2","","2320302"
"N4","1","","2320311"
"N4","2","","2320311"
"N4","3","","2320311"
"N4","4","","2320311"
"N4","1","","2320312"
"N4","2","","2320312"
"N4","3","","2320312"
"N4","4","","2320312"
"N4","1","","2320313"
"N4","2","","2320313"
"N4","3","","2320313"
"N4","4","","2320313"
"N4","1","","2320314"
"N4","2","","2320314"
"N4","3","","2320314"
"N4","4","","2320314"
"N4","1","","2320315"
"N4","2","","2320315"
"N4","3","","2320315"
"N4","4","","2320315"
"N4","2","","2320321"
"N4","3","","2320321"
"N4","1","","2320331"
"N4","2","","2320331"
"N4","1","","2321161"
"N4","2","","2321161"
"N4","1","","2321162"
"N4","2","","2321162"
"N4","1","","2322221"
"N4","2","","2322221"
"N4","3","","2322221"
"N4","4","","2322221"
"N4","1","","2322222"
"N4","2","","2322222"
"N4","3","","2322222"
"N4","4","","2322222"
"N4","2","","2322231"
"N4","3","","2322231"
"N4","2","","2322232"
"N4","3","","2322232"
"N4","2","","2322241"
"N4","3","","2322241"
"N4","2","","2322242"
"N4","3","","2322242"
"N4","1","","2322251"
"N4","2","","2322251"
"N4","3","","2322251"
"N4","4","","2322251"
"N4","1","","2322252"
"N4","2","","2322252"
"N4","3","","2322252"
"N4","4","","2322252"
"N4","1","","2323311"
"N4","2","","2323311"
"N4","3","","2323311"
"N4","1","","2323312"
"N4","2","","2323312"
"N4","3","","2323312"
"N4","1","","2323321"
"N4","2","","2323321"
"N4","3","","2323321"
"N4","4","","2323321"
"N4","1","","2323322"
"N4","2","","2323322"
"N4","3","","2323322"
"N4","4","","2323322"
"N4","1","","2323331"
"N4","2","","2323331"
"N4","3","","2323331"
"N4","4","","2323331"
"N4","1","","2323332"
"N4","2","","2323332"
"N4","3","","2323332"
"N4","4","","2323332"
"N4","1","","2330181"
"N4","2","","2330181"
"N4","3","","2330181"
"N4","4","","2330181"
"N4","1","","233321"
"N4","2","","233321"
"N4","3","","233321"
"N4","4","","233321"
"N4","1","","233461"
"N4","2","","233461"
"N4","1","","233462"
"N4","2","","233462"
"N4","1","","233591"
"N4","2","","233591"
"N4","3","","233591"
"N4","1","","233592"
"N4","2","","233592"
"N4","3","","233592"
"N4","1","","233621"
"N4","2","","233621"
"N4","3","","233621"
"N4","4","","233621"
"N4","1","","233731"
"N4","2","","233731"
"N4","3","","233731"
"N4","4","","233731"
"N4","2","","2420101"
"N4","3","","2420101"
"N4","1","","242061"
"N4","2","","242061"
"N4","3","","242061"
"N4","4","","242061"
"N4","1","","242062"
"N4","2","","242062"
"N4","3","","242062"
"N4","4","","242062"
"N4","2","","242071"
"N4","3","","242071"
"N4","1","","242081"
"N4","2","","242081"
"N4","2","","242091"
"N4","3","","242091"
"N4","1","","242141"
"N4","2","","242141"
"N4","1","","2533211"
"N4","2","","2533211"
"N4","3","","2533211"
"N4","4","","2533211"
"N4","1","","2533212"
"N4","2","","2533212"
"N4","3","","2533212"
"N4","4","","2533212"
"N4","1","","253481"
"N4","2","","253481"
"N4","3","","253481"
"N4","1","","253591"
"N4","2","","253591"
"N4","3","","253591"
"N4","4","","253591"
"N4","1","","2541191"
"N4","2","","2541191"
"N4","3","","2541191"
"N4","4","","2541191"
"N4","1","","2560691"
"N4","2","","2560691"
"N4","3","","2560691"
"N4","4","","2560691"
"N4","1","","2560692"
"N4","2","","2560692"
"N4","3","","2560692"
"N4","4","","2560692"
"N4","1","","2560693"
"N4","2","","2560693"
"N4","3","","2560693"
"N4","4","","2560693"
"N4","1","","2560694"
"N4","2","","2560694"
"N4","3","","2560694"
"N4","4","","2560694"
"N4","1","","2560712"
"N4","2","","2560712"
"N4","3","","2560712"
"N4","4","","2560712"
"N4","1","","2560713"
"N4","2","","2560713"
"N4","3","","2560713"
"N4","4","","2560713"
"N4","3","","256321"
"N4","4","","256321"
"N4","3","","256322"
"N4","4","","256322"
"N4","3","","256851"
"N4","4","","256851"
"N4","3","","256852"
"N4","4","","256852"
"N4","3","","2569141"
"N4","4","","2569141"
"N4","3","","2569142"
"N4","4","","2569142"
"N4","1","","2571161"
"N4","2","","2571161"
"N4","3","","2571161"
"N4","4","","2571161"
"N4","1","","2571162"
"N4","2","","2571162"
"N4","3","","2571162"
"N4","4","","2571162"
"N4","3","","257361"
"N4","4","","257361"
"N4","3","","257362"
"N4","4","","257362"
"N4","3","","257461"
"N4","4","","257461"
"N4","3","","257462"
"N4","4","","257462"
"N4","1","","2575131"
"N4","2","","2575131"
"N4","3","","2575131"
"N4","4","","2575131"
"N4","1","","2575132"
"N4","2","","2575132"
"N4","3","","2575132"
"N4","4","","2575132"
"N4","3","","2575141"
"N4","4","","2575141"
"N4","3","","2575142"
"N4","4","","2575142"
"N4","1","","2576341"
"N4","2","","2576341"
"N4","3","","2576341"
"N4","4","","2576341"
"N4","1","","2576342"
"N4","2","","2576342"
"N4","3","","2576342"
"N4","4","","2576342"
"N4","3","","2576351"
"N4","4","","2576351"
"N4","3","","2576352"
"N4","4","","2576352"
"N4","1","","2577201"
"N4","2","","2577201"
"N4","3","","2577201"
"N4","4","","2577201"
"N4","1","","2577202"
"N4","2","","2577202"
"N4","3","","2577202"
"N4","4","","2577202"
"N4","1","","257861"
"N4","2","","257861"
"N4","3","","257861"
"N4","4","","257861"
"N4","1","","257862"
"N4","2","","257862"
"N4","3","","257862"
"N4","4","","257862"
"N4","3","","2579101"
"N4","4","","2579101"
"N4","3","","2579102"
"N4","4","","2579102"
"N4","1","","2579111"
"N4","2","","2579111"
"N4","3","","2579111"
"N4","4","","2579111"
"N4","1","","2579112"
"N4","2","","2579112"
"N4","3","","2579112"
"N4","4","","2579112"
"N4","3","","257971"
"N4","4","","257971"
"N4","3","","257972"
"N4","4","","257972"
"N4","3","","257981"
"N4","4","","257981"
"N4","1","","257982"
"N4","2","","257982"
"N4","3","","257982"
"N4","4","","257982"
"N4","3","","257991"
"N4","4","","257991"
"N4","3","","257992"
"N4","4","","257992"
"N4","1","","258051"
"N4","2","","258051"
"N4","3","","258051"
"N4","4","","258051"
"N4","1","","258052"
"N4","2","","258052"
"N4","3","","258052"
"N4","4","","258052"
"N4","1","","258053"
"N4","2","","258053"
"N4","3","","258053"
"N4","4","","258053"
"N4","1","","2750511"
"N4","2","","2750511"
"N4","3","","2750511"
"N4","4","","2750511"
"N4","1","","2750512"
"N4","2","","2750512"
"N4","3","","2750512"
"N4","4","","2750512"
"N4","1","","2750513"
"N4","2","","2750513"
"N4","3","","2750513"
"N4","4","","2750513"
"N4","1","","2777191"
"N4","2","","2777191"
"N4","3","","2777191"
"N4","4","","2777191"
"N4","1","","2777192"
"N4","2","","2777192"
"N4","3","","2777192"
"N4","4","","2777192"
"N4","1","","2780201"
"N4","2","","2780201"
"N4","3","","2780201"
"N4","4","","2780201"
"N4","1","","2780202"
"N4","2","","2780202"
"N4","3","","2780202"
"N4","4","","2780202"
"N4","1","","278651"
"N4","2","","278651"
"N4","3","","278651"
"N4","4","","278651"
"N4","1","","278652"
"N4","2","","278652"
"N4","3","","278652"
"N4","4","","278652"
"N4","1","","27874"
"N4","2","","27874"
"N4","3","","27874"
"N4","4","","27874"
"N4","1","","2790141"
"N4","2","","2790141"
"N4","3","","2790141"
"N4","4","","2790141"
"N4","1","","2790142"
"N4","2","","2790142"
"N4","3","","2790142"
"N4","4","","2790142"
"N4","1","","2790154"
"N4","2","","2790154"
"N4","3","","2790154"
"N4","4","","2790154"
"N4","1","","2795201"
"N4","2","","2795201"
"N4","3","","2795201"
"N4","4","","2795201"
"N4","1","","2795202"
"N4","2","","2795202"
"N4","3","","2795202"
"N4","4","","2795202"
"N6","1","","2000321"
"N6","2","","2000321"
"N6","3","","2000321"
"N6","4","","2000321"
"N6","5","","2000321"
"N6","6","","2000321"
"N6","1","","2000322"
"N6","2","","2000322"
"N6","3","","2000322"
"N6","4","","2000322"
"N6","5","","2000322"
"N6","6","","2000322"
"N6","1","","2000323"
"N6","2","","2000323"
"N6","3","","2000323"
"N6","4","","2000323"
"N6","5","","2000323"
"N6","6","","2000323"
"N6","1","","2000324"
"N6","2","","2000324"
"N6","3","","2000324"
"N6","4","","2000324"
"N6","5","","2000324"
"N6","6","","2000324"
"N6","1","","2000326"
"N6","2","","2000326"
"N6","3","","2000326"
"N6","4","","2000326"
"N6","5","","2000326"
"N6","6","","2000326"
"N6","1","","2145662"
"N6","2","","2145662"
"N6","3","","2145662"
"N6","4","","2145662"
"N6","5","","2145662"
"N6","6","","2145662"
"N6","1","","2145663"
"N6","2","","2145663"
"N6","3","","2145663"
"N6","4","","2145663"
"N6","5","","2145663"
"N6","6","","2145663"
"N6","1","","2150411"
"N6","2","","2150411"
"N6","3","","2150411"
"N6","4","","2150411"
"N6","5","","2150411"
"N6","6","","2150411"
"N6","1","","2150412"
"N6","2","","2150412"
"N6","3","","2150412"
"N6","4","","2150412"
"N6","5","","2150412"
"N6","6","","2150412"
"N6","1","","229271"
"N6","2","","229271"
"N6","3","","229271"
"N6","4","","229271"
"N6","5","","229271"
"N6","6","","229271"
"N6","1","","229272"
"N6","2","","229272"
"N6","3","","229272"
"N6","4","","229272"
"N6","5","","229272"
"N6","6","","229272"
"N6","1","","229273"
"N6","2","","229273"
"N6","3","","229273"
"N6","4","","229273"
"N6","5","","229273"
"N6","6","","229273"
"N6","1","","229351"
"N6","2","","229351"
"N6","3","","229351"
"N6","4","","229351"
"N6","5","","229351"
"N6","6","","229351"
"N6","1","","229352"
"N6","2","","229352"
"N6","3","","229352"
"N6","4","","229352"
"N6","5","","229352"
"N6","6","","229352"
"N6","1","","229354"
"N6","2","","229354"
"N6","3","","229354"
"N6","4","","229354"
"N6","5","","229354"
"N6","6","","229354"
"N6","1","","2303151"
"N6","2","","2303151"
"N6","3","","2303151"
"N6","4","","2303151"
"N6","5","","2303151"
"N6","6","","2303151"
"N6","1","","2303152"
"N6","2","","2303152"
"N6","3","","2303152"
"N6","4","","2303152"
"N6","5","","2303152"
"N6","6","","2303152"
"N6","3","","2304291"
"N6","4","","2304291"
"N6","3","","2304292"
"N6","4","","2304292"
"N6","2","","2304301"
"N6","3","","2304301"
"N6","4","","2304301"
"N6","5","","2304301"
"N6","2","","2304302"
"N6","3","","2304302"
"N6","4","","2304302"
"N6","5","","2304302"
"N6","2","","2304311"
"N6","3","","2304311"
"N6","4","","2304311"
"N6","5","","2304311"
"N6","2","","2304312"
"N6","3","","2304312"
"N6","4","","2304312"
"N6","5","","2304312"
"N6","1","","2320301"
"N6","2","","2320301"
"N6","1","","2320302"
"N6","2","","2320302"
"N6","1","","2320311"
"N6","2","","2320311"
"N6","3","","2320311"
"N6","4","","2320311"
"N6","5","","2320311"
"N6","6","","2320311"
"N6","1","","2320312"
"N6","2","","2320312"
"N6","3","","2320312"
"N6","4","","2320312"
"N6","5","","2320312"
"N6","6","","2320312"
"N6","1","","2320313"
"N6","2","","2320313"
"N6","3","","2320313"
"N6","4","","2320313"
"N6","5","","2320313"
"N6","6","","2320313"
"N6","1","","2320314"
"N6","2","","2320314"
"N6","3","","2320314"
"N6","4","","2320314"
"N6","5","","2320314"
"N6","6","","2320314"
"N6","1","","2320315"
"N6","2","","2320315"
"N6","3","","2320315"
"N6","4","","2320315"
"N6","5","","2320315"
"N6","6","","2320315"
"N6","3","","2320321"
"N6","4","","2320321"
"N6","1","","2320331"
"N6","2","","2320331"
"N6","1","","2321161"
"N6","2","","2321161"
"N6","1","","2321162"
"N6","2","","2321162"
"N6","2","","2322221"
"N6","3","","2322221"
"N6","4","","2322221"
"N6","5","","2322221"
"N6","2","","2322222"
"N6","3","","2322222"
"N6","4","","2322222"
"N6","5","","2322222"
"N6","3","","2322231"
"N6","4","","2322231"
"N6","3","","2322232"
"N6","4","","2322232"
"N6","3","","2322241"
"N6","4","","2322241"
"N6","3","","2322242"
"N6","4","","2322242"
"N6","2","","2322251"
"N6","3","","2322251"
"N6","4","","2322251"
"N6","5","","2322251"
"N6","2","","2322252"
"N6","3","","2322252"
"N6","4","","2322252"
"N6","5","","2322252"
"N6","1","","2323311"
"N6","2","","2323311"
"N6","3","","2323311"
"N6","1","","2323312"
"N6","2","","2323312"
"N6","3","","2323312"
"N6","1","","2323321"
"N6","2","","2323321"
"N6","3","","2323321"
"N6","4","","2323321"
"N6","1","","2323322"
"N6","2","","2323322"
"N6","3","","2323322"
"N6","4","","2323322"
"N6","1","","2323331"
"N6","2","","2323331"
"N6","3","","2323331"
"N6","4","","2323331"
"N6","1","","2323332"
"N6","2","","2323332"
"N6","3","","2323332"
"N6","4","","2323332"
"N6","1","","2330181"
"N6","2","","2330181"
"N6","3","","2330181"
"N6","4","","2330181"
"N6","5","","2330181"
"N6","6","","2330181"
"N6","1","","233321"
"N6","2","","233321"
"N6","3","","233321"
"N6","4","","233321"
"N6","5","","233321"
"N6","6","","233321"
"N6","1","","233461"
"N6","2","","233461"
"N6","1","","233462"
"N6","2","","233462"
"N6","1","","233591"
"N6","2","","233591"
"N6","3","","233591"
"N6","1","","233592"
"N6","2","","233592"
"N6","3","","233592"
"N6","1","","233621"
"N6","2","","233621"
"N6","3","","233621"
"N6","4","","233621"
"N6","5","","233621"
"N6","6","","233621"
"N6","1","","233731"
"N6","2","","233731"
"N6","3","","233731"
"N6","4","","233731"
"N6","5","","233731"
"N6","6","","233731"
"N6","3","","2420101"
"N6","4","","2420101"
"N6","1","","242061"
"N6","2","","242061"
"N6","3","","242061"
"N6","4","","242061"
"N6","5","","242061"
"N6","6","","242061"
"N6","1","","242062"
"N6","2","","242062"
"N6","3","","242062"
"N6","4","","242062"
"N6","3","","242071"
"N6","4","","242071"
"N6","1","","242081"
"N6","2","","242081"
"N6","3","","242091"
"N6","4","","242091"
"N6","1","","242141"
"N6","2","","242141"
"N6","1","","2533211"
"N6","2","","2533211"
"N6","3","","2533211"
"N6","4","","2533211"
"N6","5","","2533211"
"N6","6","","2533211"
"N6","1","","2533212"
"N6","2","","2533212"
"N6","3","","2533212"
"N6","4","","2533212"
"N6","5","","2533212"
"N6","6","","2533212"
"N6","1","","253481"
"N6","2","","253481"
"N6","3","","253481"
"N6","1","","253591"
"N6","2","","253591"
"N6","3","","253591"
"N6","4","","253591"
"N6","1","","2541191"
"N6","2","","2541191"
"N6","3","","2541191"
"N6","4","","2541191"
"N6","1","","2560691"
"N6","2","","2560691"
"N6","3","","2560691"
"N6","4","","2560691"
"N6","5","","2560691"
"N6","6","","2560691"
"N6","1","","2560692"
"N6","2","","2560692"
"N6","3","","2560692"
"N6","4","","2560692"
"N6","5","","2560692"
"N6","6","","2560692"
"N6","1","","2560693"
"N6","2","","2560693"
"N6","3","","2560693"
"N6","4","","2560693"
"N6","5","","2560693"
"N6","6","","2560693"
"N6","1","","2560694"
"N6","2","","2560694"
"N6","3","","2560694"
"N6","4","","2560694"
"N6","5","","2560694"
"N6","6","","2560694"
"N6","1","","2560712"
"N6","2","","2560712"
"N6","3","","2560712"
"N6","4","","2560712"
"N6","5","","2560712"
"N6","6","","2560712"
"N6","1","","2560713"
"N6","2","","2560713"
"N6","3","","2560713"
"N6","4","","2560713"
"N6","5","","2560713"
"N6","6","","2560713"
"N6","5","","256321"
"N6","6","","256321"
"N6","5","","256322"
"N6","6","","256322"
"N6","5","","256851"
"N6","6","","256851"
"N6","5","","256852"
"N6","6","","256852"
"N6","5","","2569141"
"N6","6","","2569141"
"N6","5","","2569142"
"N6","6","","2569142"
"N6","1","","2571161"
"N6","2","","2571161"
"N6","3","","2571161"
"N6","4","","2571161"
"N6","5","","2571161"
"N6","6","","2571161"
"N6","1","","2571162"
"N6","2","","2571162"
"N6","3","","2571162"
"N6","4","","2571162"
"N6","5","","2571162"
"N6","6","","2571162"
"N6","5","","257361"
"N6","6","","257361"
"N6","5","","257362"
"N6","6","","257362"
"N6","5","","257461"
"N6","6","","257461"
"N6","5","","257462"
"N6","6","","257462"
"N6","1","","2575131"
"N6","2","","2575131"
"N6","3","","2575131"
"N6","4","","2575131"
"N6","5","","2575131"
"N6","6","","2575131"
"N6","1","","2575132"
"N6","2","","2575132"
"N6","3","","2575132"
"N6","4","","2575132"
"N6","5","","2575132"
"N6","6","","2575132"
"N6","5","","2575141"
"N6","6","","2575141"
"N6","5","","2575142"
"N6","6","","2575142"
"N6","1","","2576341"
"N6","2","","2576341"
"N6","3","","2576341"
"N6","4","","2576341"
"N6","5","","2576341"
"N6","6","","2576341"
"N6","1","","2576342"
"N6","2","","2576342"
"N6","3","","2576342"
"N6","4","","2576342"
"N6","5","","2576342"
"N6","6","","2576342"
"N6","5","","2576351"
"N6","6","","2576351"
"N6","5","","2576352"
"N6","6","","2576352"
"N6","1","","2577201"
"N6","2","","2577201"
"N6","3","","2577201"
"N6","4","","2577201"
"N6","5","","2577201"
"N6","6","","2577201"
"N6","1","","2577202"
"N6","2","","2577202"
"N6","3","","2577202"
"N6","4","","2577202"
"N6","5","","2577202"
"N6","6","","2577202"
"N6","1","","257861"
"N6","2","","257861"
"N6","3","","257861"
"N6","4","","257861"
"N6","5","","257861"
"N6","6","","257861"
"N6","1","","257862"
"N6","2","","257862"
"N6","3","","257862"
"N6","4","","257862"
"N6","5","","257862"
"N6","6","","257862"
"N6","5","","2579101"
"N6","6","","2579101"
"N6","5","","2579102"
"N6","6","","2579102"
"N6","1","","2579111"
"N6","2","","2579111"
"N6","3","","2579111"
"N6","4","","2579111"
"N6","5","","2579111"
"N6","6","","2579111"
"N6","1","","2579112"
"N6","2","","2579112"
"N6","3","","2579112"
"N6","4","","2579112"
"N6","5","","2579112"
"N6","6","","2579112"
"N6","5","","257971"
"N6","6","","257971"
"N6","5","","257972"
"N6","6","","257972"
"N6","5","","257981"
"N6","6","","257981"
"N6","1","","257982"
"N6","2","","257982"
"N6","3","","257982"
"N6","4","","257982"
"N6","5","","257982"
"N6","6","","257982"
"N6","5","","257991"
"N6","6","","257991"
"N6","5","","257992"
"N6","6","","257992"
"N6","1","","258051"
"N6","2","","258051"
"N6","3","","258051"
"N6","4","","258051"
"N6","5","","258051"
"N6","6","","258051"
"N6","1","","258052"
"N6","2","","258052"
"N6","3","","258052"
"N6","4","","258052"
"N6","5","","258052"
"N6","6","","258052"
"N6","1","","258053"
"N6","2","","258053"
"N6","3","","258053"
"N6","4","","258053"
"N6","5","","258053"
"N6","6","","258053"
"N6","1","","2750511"
"N6","2","","2750511"
"N6","3","","2750511"
"N6","4","","2750511"
"N6","5","","2750511"
"N6","6","","2750511"
"N6","1","","2750512"
"N6","2","","2750512"
"N6","3","","2750512"
"N6","4","","2750512"
"N6","5","","2750512"
"N6","6","","2750512"
"N6","1","","2750513"
"N6","2","","2750513"
"N6","3","","2750513"
"N6","4","","2750513"
"N6","5","","2750513"
"N6","6","","2750513"
"N6","1","","2777191"
"N6","2","","2777191"
"N6","3","","2777191"
"N6","4","","2777191"
"N6","5","","2777191"
"N6","6","","2777191"
"N6","1","","2777192"
"N6","2","","2777192"
"N6","3","","2777192"
"N6","4","","2777192"
"N6","5","","2777192"
"N6","6","","2777192"
"N6","1","","2780201"
"N6","2","","2780201"
"N6","3","","2780201"
"N6","4","","2780201"
"N6","5","","2780201"
"N6","6","","2780201"
"N6","1","","2780202"
"N6","2","","2780202"
"N6","3","","2780202"
"N6","4","","2780202"
"N6","5","","2780202"
"N6","6","","2780202"
"N6","1","","278651"
"N6","2","","278651"
"N6","3","","278651"
"N6","4","","278651"
"N6","5","","278651"
"N6","6","","278651"
"N6","1","","278652"
"N6","2","","278652"
"N6","3","","278652"
"N6","4","","278652"
"N6","5","","278652"
"N6","6","","278652"
"N6","1","","27874"
"N6","2","","27874"
"N6","3","","27874"
"N6","4","","27874"
"N6","5","","27874"
"N6","6","","27874"
"N6","1","","2790141"
"N6","2","","2790141"
"N6","3","","2790141"
"N6","4","","2790141"
"N6","5","","2790141"
"N6","6","","2790141"
"N6","1","","2790142"
"N6","2","","2790142"
"N6","3","","2790142"
"N6","4","","2790142"
"N6","5","","2790142"
"N6","6","","2790142"
